"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000167523",75.9233951651742,-0.0363213389168392,0.378031231678237,-0.0960802597065691,0.923456829236774,0.97805163835837
"ENSG00000167524",42.5866958807774,-0.587700976534742,0.569249060386261,-1.03241448679065,0.301877988314653,0.680665273334271
"ENSG00000167525",51.6592458920861,-0.923424903374847,0.444764503280032,-2.0762108859066,0.0378744509052176,0.224684391129812
"ENSG00000167526",9770.20811371519,-0.0935156975473652,0.21614241811675,-0.432657774268318,0.665263410498552,0.904067716587243
"ENSG00000167528",111.936239908122,0.58859158169495,0.364214765272618,1.6160563431699,0.106082131966678,0.409713702531799
"ENSG00000167535",464.426635708852,0.0718369647199533,0.317721203446684,0.226100631436164,0.821123153491411,0.952132163724865
"ENSG00000167536",45.2728211729406,0.0310164408295985,0.478514497164111,0.0648181842209916,0.948318762981149,0.986104473934692
"ENSG00000167543",536.582464793599,-0.489675805371136,0.305525272599434,-1.6027342065844,0.108993348037069,0.414759034705031
"ENSG00000167548",2610.75216547563,0.149654980686051,0.244369256408887,0.612413291611622,0.540264350001896,0.846649405287998
"ENSG00000167549",82.4274644732885,0.0802941146440646,0.39244291780085,0.204600748292292,0.837884070717162,0.955805282888968
"ENSG00000167550",8.47105122548593,0.55762532337954,0.890689267499757,0.62606044972883,0.531275292403242,0.8422218016894
"ENSG00000167552",6002.00878022587,0.169419493211572,0.413140119062601,0.410077563021422,0.681749051061503,0.910028573787285
"ENSG00000167553",46.2587482807557,0.286930355922352,0.459014484757784,0.625100874700635,0.531904853905588,0.842483825837059
"ENSG00000167554",54.0311584719902,-0.396397409705916,0.475152425046361,-0.834253155010709,0.404138343406143,0.763520193287446
"ENSG00000167555",14.9165532350253,-1.02681015112047,0.878517767435286,-1.1687983888113,0.242484869688955,0.618254681233906
"ENSG00000167562",60.8381630140486,0.161434118413826,0.388257280946579,0.415791606071743,0.677562501624324,0.908191964891067
"ENSG00000167565",55.0367378038589,0.82170810752646,0.456864898275124,1.79858008489772,0.0720851299557352,0.33256080962772
"ENSG00000167566",712.20885534703,0.746339749718864,0.270827194076157,2.75577846702126,0.00585526395119549,0.0645406328920959
"ENSG00000167588",8.83709428303146,-1.80314240070497,1.16415732688856,-1.54888206177787,0.121410073857855,0.440085023974435
"ENSG00000167595",143.961914919712,-0.910086159221567,0.449481351696641,-2.02474731328963,0.0428933176229374,0.244720540605019
"ENSG00000167600",8.9847255018744,-0.584088819162794,1.04867878351856,-0.556975909442015,0.577543888822265,0.866392194258804
"ENSG00000167601",4025.73673916794,-0.280833965081597,0.324823508966245,-0.864574014286573,0.387272640257079,0.750849317982194
"ENSG00000167604",25.1139037826005,-0.514801477211201,0.570168462169977,-0.90289363822745,0.366582347369696,0.735044552991188
"ENSG00000167608",24.5641611224192,-0.204178965924229,0.646293777371755,-0.315922840468234,0.752061074931899,0.93586660116065
"ENSG00000167613",10.9232694966512,0.209715888270408,1.14705475943521,0.182829883704652,0.854931499998609,0.959630011135574
"ENSG00000167614",600.771689305641,-2.2833379135702,0.533644212448302,-4.27876450321553,1.87933569611894e-05,0.000602343017179816
"ENSG00000167615",913.718319726477,-0.660363998071406,0.25725727036728,-2.56694007958889,0.0102600340384278,0.095506204105098
"ENSG00000167617",164.064806965429,-0.0298840983824187,0.662024748047713,-0.0451404550517874,0.963995355802911,0.990461626747696
"ENSG00000167625",182.255744477375,-0.056089984322506,0.302115628685839,-0.185657341086556,0.85271348350005,0.959523526899046
"ENSG00000167632",341.598732018759,-0.103688048580869,0.285017729979649,-0.363795082461266,0.71601103503532,0.92305576344304
"ENSG00000167635",356.436317833901,-0.238513692719338,0.334453700927543,-0.713144127446836,0.47575657589498,0.811556696918579
"ENSG00000167637",64.289437623832,1.3453619110055,0.391034633226861,3.44051855433732,0.000580600627081925,0.0107861351685914
"ENSG00000167641",46.6719554003588,-2.66338836613644,0.510184707285818,-5.22043943713182,1.78499074046643e-07,9.89536072052059e-06
"ENSG00000167642",16.4957628125127,-0.946928492081261,0.689756970380232,-1.37284367211144,0.169800950762183,0.521990305344966
"ENSG00000167645",139.543957126342,0.381089112955372,0.394734989317783,0.965430284287708,0.334329338993031,0.709957154566777
"ENSG00000167646",17.9126846240546,-0.274133345934247,0.752996406398896,-0.364056645695367,0.715815710258575,0.92305576344304
"ENSG00000167653",8.76679808787173,0.945581982628417,1.21206550033285,0.78014099268459,0.435307890022465,0.784183185609711
"ENSG00000167654",348.168621046538,-0.338420024450739,0.424206404802367,-0.797772076563543,0.425002768321043,0.779881106754461
"ENSG00000167657",1049.15786207139,-0.58169499673682,0.264455792882177,-2.19959256856204,0.027835814914168,0.185415942866624
"ENSG00000167658",15209.4167452511,-0.0242499942352703,0.228253193886763,-0.106241642547621,0.915390631915997,0.976803132771857
"ENSG00000167664",25.6799871553758,-3.42741071708769,0.739648758729468,-4.63383555591322,3.5895216921308e-06,0.000143403919432803
"ENSG00000167670",255.50900750412,-1.29283018189462,0.421899673893761,-3.06430713719908,0.00218174796091959,0.0309942976184395
"ENSG00000167671",495.747731034936,-0.349067091935917,0.261210615133117,-1.33634343978719,0.181437044125353,0.537965804957072
"ENSG00000167674",1018.64326961523,-0.665076347661286,0.306377743984729,-2.17077239035495,0.0299483819764251,0.194024933470749
"ENSG00000167676",32.3071054923211,-0.583424372279365,0.624222853306272,-0.934641160907817,0.34997325912666,0.721547839910141
"ENSG00000167680",665.60936201501,0.314640817483624,0.532392677260199,0.590993886510291,0.554524517189297,0.854431709892163
"ENSG00000167685",361.645534612984,-0.454478475295716,0.28371190893333,-1.60190129841365,0.109177437343256,0.415123057673117
"ENSG00000167693",1284.04199466768,1.46613224802089,0.371559480309103,3.94588841280864,7.95046360438794e-05,0.00206578534477982
"ENSG00000167695",250.810880617836,-0.645339657324207,0.300925320959,-2.14451763403496,0.0319914340338714,0.203076191675914
"ENSG00000167699",361.595589413077,0.00349540740564191,0.256822881986925,0.0136101868283679,0.989140977310171,0.99691526976785
"ENSG00000167700",263.69924094732,0.247079707796587,0.310729181277312,0.79516093976407,0.426519889800689,0.78044747925147
"ENSG00000167701",25.992807882809,-0.471163047812693,0.540798921178545,-0.871235184393311,0.383625752424685,0.748955176246015
"ENSG00000167702",379.909747625009,-0.595029442041607,0.290107309561051,-2.05106669991156,0.0402604516761636,0.233915525743749
"ENSG00000167703",221.632806570679,1.01751038692349,0.301434372747783,3.37556190970585,0.000736651161440744,0.013018760245649
"ENSG00000167705",31.1243454779979,0.51650503072276,0.526678632163637,0.980683474096749,0.326748855857077,0.703806433211927
"ENSG00000167711",35.3390808371048,-0.366285195210379,0.580916384253273,-0.630529978391319,0.528347895310349,0.840128473720909
